Recipients Information=>,FirstName,LastName,Street,City,State,Postal,Country,Email,Phone,Distance(miles),Categories, ,PickUp Information =>,FirstName,LastName,Street,City,State,Postal,Country,Email,Phone,Day of Week
 ,David,Austin,4164 Roosevelt Street,San Francisco,CA,94108,US,DavidMAustin@superrito.com,415-434-0591,0.5540310446516895,['Cold Prepared'], , ,Elizabeth,Davis,2110 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethADavis@jourrapide.com,650-380-8854,Tuesday
 ,Jason,Cook,945 Jim Rosa Lane,San Francisco,CA,94108,US,JasonOCook@cuvox.de,415-834-3714,0.5546937353933611,[], , ,Sarah,Lawton,4629 Jim Rosa Lane,San Francisco,CA,94112,US,SarahBLawton@rhyta.com,415-841-5612,Saturday
 ,Bonita,Vue,338 Thunder Road,San Francisco,CA,94108,US,BonitaCVue@dayrep.com,650-455-3995,0.5579344803262132,"['Dairy', 'Hot Prepared']", , ,Jose,Skaggs,2454 Davis Avenue,San Francisco,CA,94103,US,JoseDSkaggs@einrot.com,707-780-9700,Saturday
 ,Lauren,Morning,4646 Friendship Lane,San Francisco,CA,94104,US,LaurenOMorning@fleckens.hu,408-564-6856,0.5592699267837403,['Dairy'], , ,Steven,Thompson,731 Park Street,San Francisco,CA,94107,US,StevenJThompson@cuvox.de,925-374-4005,Saturday
 ,Palmer,Morales,1769 Wolf Pen Road,San Francisco,CA,94143,US,PalmerAMorales@teleworm.us,650-452-1546,0.5617907981046724,"['Cold Prepared', 'Frozen']", , ,Mary,Kunkle,2114 Harrison Street,San Francisco,CA,94115,US,MaryJKunkle@cuvox.de,415-563-6969,Thursday
 ,William,Fennell,2621 Jim Rosa Lane,San Francisco,CA,94110,US,WilliamFFennell@armyspy.com,415-824-8512,0.5647925167072428,['Hot Prepared'], , ,Jose,Skaggs,2454 Davis Avenue,San Francisco,CA,94103,US,JoseDSkaggs@einrot.com,707-780-9700,Saturday
 ,Terese,Wilkins,2492 Forest Avenue,San Francisco,CA,94143,US,TereseAWilkins@superrito.com,650-202-7617,0.5664897418342303,"['Raw Meat', 'Hot Prepared']", , ,Efrain,Russell,288 Cemetery Street,San Francisco,CA,94104,US,EfrainLRussell@einrot.com,831-740-1513,Saturday
 ,Richard,King,3050 Emily Renzelli Boulevard,San Francisco,CA,94143,US,RichardPKing@armyspy.com,831-572-9106,0.5748415012640157,['Cold Prepared'], , ,Terry,McCall,2696 Harrison Street,San Francisco,CA,94143,US,TerryAMcCall@dayrep.com,415-478-2303,Saturday
 ,Melodie,Upson,204 Lindale Avenue,San Francisco,CA,94105,US,MelodieDUpson@jourrapide.com,510-485-8547,0.5771805855344083,"['Hot Prepared', 'Frozen']", , ,Charlie,Jones,4039 Black Oak Hollow Road,San Francisco,CA,94107,US,CharlieTJones@gustr.com,408-717-4330,Friday
 ,Elizabeth,Jimenez,4534 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethIJimenez@gustr.com,650-412-7569,0.5813748969142841,"['Raw Meat', 'Frozen']", , ,Joseph,Knight,49 Larry Street,San Francisco,CA,94107,US,JosephJKnight@fleckens.hu,415-228-0159,Tuesday
 ,Tammara,Williams,1055 Boring Lane,San Francisco,CA,94122,US,TammaraMWilliams@gustr.com,415-682-8795,0.5829426343857257,['Frozen'], , ,Andre,Reinert,4650 Lynch Street,San Francisco,CA,94103,US,AndreSReinert@teleworm.us,925-215-7348,Friday
 ,Eric,Torres,347 Jim Rosa Lane,San Francisco,CA,94108,US,EricATorres@teleworm.us,415-774-8659,0.5956002940725534,"['Dairy', 'Hot Prepared']", , ,John,Price,598 Roosevelt Street,San Francisco,CA,94108,US,JohnSPrice@jourrapide.com,415-439-3732,Saturday
 ,Latisha,Brawley,3054 Boring Lane,San Francisco,CA,94105,US,LatishaBBrawley@rhyta.com,415-680-0530,0.6089782912031243,"['Dairy', 'Seafood', 'Hot Prepared', 'Cold Prepared', 'Frozen']", , ,Dawn,Russell,2879 Wayside Lane,San Francisco,CA,94108,US,DawnSRussell@superrito.com,510-333-0105,Tuesday
 ,Eric,Torres,347 Jim Rosa Lane,San Francisco,CA,94108,US,EricATorres@teleworm.us,415-774-8659,0.6093140812589743,"['Dairy', 'Seafood', 'Hot Prepared']", , ,Ida,Lyon,445 Jim Rosa Lane,San Francisco,CA,94103,US,IdaLLyon@einrot.com,415-863-2076,Saturday
 ,Terese,Wilkins,2492 Forest Avenue,San Francisco,CA,94143,US,TereseAWilkins@superrito.com,650-202-7617,0.6096643814409017,['Hot Prepared'], , ,Carrie,Tolbert,1878 Thunder Road,San Francisco,CA,94108,US,CarrieJTolbert@einrot.com,650-455-2148,Saturday
 ,Maria,Lee,625 Marietta Street,San Francisco,CA,94103,US,MariaJLee@jourrapide.com,707-598-0429,0.6103256691980453,['Dairy'], , ,Ella,Murphy,2536 Ella Street,San Francisco,CA,94107,US,EllaJMurphy@superrito.com,650-242-2856,Saturday
 ,Roger,Stewart,437 Locust View Drive,San Francisco,CA,94143,US,RogerSStewart@superrito.com,415-894-9159,0.6113174544342412,"['Hot Prepared', 'Cold Prepared', 'Frozen']", , ,Mary,Kunkle,2114 Harrison Street,San Francisco,CA,94115,US,MaryJKunkle@cuvox.de,415-563-6969,Thursday
 ,Sharon,Ashley,1482 Rardin Drive,San Francisco,CA,94107,US,SharonWAshley@rhyta.com,650-648-3736,0.6140180115250129,"['Raw Meat', 'Dairy', 'Hot Prepared', 'Cold Prepared']", , ,Olin,Norfleet,3024 Jim Rosa Lane,San Francisco,CA,94104,US,OlinGNorfleet@gustr.com,415-779-9580,Thursday
 ,Kristen,Brown,4125 Friendship Lane,San Francisco,CA,94108,US,KristenMBrown@superrito.com,408-607-5735,0.6143830504524318,"['Raw Meat', 'Seafood', 'Cold Prepared']", , ,Ella,Murphy,2536 Ella Street,San Francisco,CA,94107,US,EllaJMurphy@superrito.com,650-242-2856,Saturday
 ,Donna,Michalak,221 Thompson Drive,San Francisco,CA,94108,US,DonnaLMichalak@cuvox.de,510-387-6452,0.6157025891069521,['Hot Prepared'], , ,David,Hunter,1095 Friendship Lane,San Francisco,CA,94108,US,DavidTHunter@superrito.com,408-607-9406,Friday
 ,Michael,Carter,1591 Delaware Avenue,San Francisco,CA,94107,US,MichaelDCarter@gustr.com,415-308-3956,0.6177778428875674,"['Raw Meat', 'Dairy', 'Frozen']", , ,Tara,Ohanlon,693 Lindale Avenue,San Francisco,CA,94107,US,TaraJOhanlon@teleworm.us,510-584-9332,Thursday
 ,Malka,Weathersby,41 Jim Rosa Lane,San Francisco,CA,94108,US,MalkaDWeathersby@einrot.com,415-781-7825,0.6184353778335784,"['Dairy', 'Cold Prepared']", , ,Leticia,Barnett,4526 Harrison Street,San Francisco,CA,94107,US,LeticiaDBarnett@jourrapide.com,415-496-1769,Friday
 ,Joyce,English,3773 Hillview Drive,San Francisco,CA,94103,US,JoyceJEnglish@jourrapide.com,707-216-2473,0.6238432779426145,['Dairy'], , ,Jose,Skaggs,2454 Davis Avenue,San Francisco,CA,94103,US,JoseDSkaggs@einrot.com,707-780-9700,Saturday
 ,Jc,Brown,659 Roosevelt Street,San Francisco,CA,94108,US,JcSBrown@superrito.com,415-397-2306,0.625814717537264,[], , ,Julia,Horton,4274 Station Street,San Francisco,CA,94104,US,JuliaRHorton@fleckens.hu,510-896-9009,Tuesday
 ,Malcolm,Miller,2423 Hide A Way Road,San Francisco,CA,94108,US,MalcolmMMiller@rhyta.com,408-250-3296,0.6297291418811277,['Hot Prepared'], , ,Tara,O'Donnell,3773 Station Street,San Francisco,CA,94107,US,TaraSODonnell@teleworm.us,510-978-2726,Friday
 ,Ronald,Kennedy,4343 Rardin Drive,San Francisco,CA,94107,US,RonaldDKennedy@armyspy.com,650-648-9299,0.6301109988166541,['Hot Prepared'], , ,Kathryn,Matos,4645 Wolf Pen Road,San Francisco,CA,94107,US,KathrynEMatos@armyspy.com,650-412-3344,Saturday
 ,Hazel,Pledger,4533 Hillview Drive,San Francisco,CA,94103,US,HazelBPledger@armyspy.com,707-216-2050,0.6309222860934643,['Raw Meat'], , ,Billie,Murdock,4232 Harrison Street,San Francisco,CA,94107,US,BillieMMurdock@superrito.com,415-517-8165,Saturday
 ,Alberto,Johnson,1984 Delaware Avenue,San Francisco,CA,94108,US,AlbertoLJohnson@einrot.com,415-244-9566,0.6328232620508712,['Dairy'], , ,Samantha,Blum,4014 Jim Rosa Lane,San Francisco,CA,94110,US,SamanthaDBlum@superrito.com,415-821-3594,Saturday
 ,Daniel,Huffman,208 Rardin Drive,San Francisco,CA,94104,US,DanielAHuffman@rhyta.com,650-645-8239,0.6343916224738492,"['Raw Meat', 'Dairy', 'Cold Prepared', 'Frozen']", , ,Jake,Pete,3507 Delaware Avenue,San Francisco,CA,94124,US,JakeKPete@einrot.com,415-341-8461,Thursday
 ,Maria,Lee,625 Marietta Street,San Francisco,CA,94103,US,MariaJLee@jourrapide.com,707-598-0429,0.6349844753056538,['Dairy'], , ,Edwin,Goodson,1074 Boring Lane,San Francisco,CA,94107,US,EdwinTGoodson@gustr.com,415-652-6109,Friday
 ,Myra,Donohoe,2333 Roosevelt Street,San Francisco,CA,94112,US,MyraJDonohoe@rhyta.com,415-405-2246,0.6354007470983644,"['Dairy', 'Cold Prepared']", , ,Ann,Koester,805 Jim Rosa Lane,San Francisco,CA,94143,US,AnnNKoester@einrot.com,415-817-3921,Friday
 ,David,Austin,4164 Roosevelt Street,San Francisco,CA,94108,US,DavidMAustin@superrito.com,415-434-0591,0.6401807770314514,"['Raw Meat', 'Cold Prepared', 'Frozen']", , ,Cathy,Bissonnette,1208 Jim Rosa Lane,San Francisco,CA,94110,US,CathyBBissonnette@gustr.com,415-824-0853,Thursday
 ,Louella,Henshaw,4824 Boring Lane,San Francisco,CA,94107,US,LouellaLHenshaw@gustr.com,415-645-8313,0.6410267947599824,['Raw Meat'], , ,Diane,Blackston,4881 Cemetery Street,San Francisco,CA,94104,US,DianeRBlackston@einrot.com,831-740-0151,Tuesday
 ,Roger,Stewart,437 Locust View Drive,San Francisco,CA,94143,US,RogerSStewart@superrito.com,415-894-9159,0.6415309771512209,"['Cold Prepared', 'Frozen']", , ,Pat,Andrade,4012 Pretty View Lane,San Francisco,CA,94103,US,PatAAndrade@fleckens.hu,707-929-6765,Saturday
 ,Margaret,Danis,492 Harrison Street,San Francisco,CA,94107,US,MargaretRDanis@cuvox.de,415-515-0161,0.644044834616306,"['Raw Meat', 'Seafood']", , ,Kevin,Albro,1777 Boring Lane,San Francisco,CA,94108,US,KevinVAlbro@cuvox.de,415-627-3367,Thursday
 ,Joyce,English,3773 Hillview Drive,San Francisco,CA,94103,US,JoyceJEnglish@jourrapide.com,707-216-2473,0.6449005275501162,"['Raw Meat', 'Frozen']", , ,Brett,Sullivan,2784 Ella Street,San Francisco,CA,94107,US,BrettJSullivan@teleworm.us,650-262-4366,Tuesday
 ,Malka,Weathersby,41 Jim Rosa Lane,San Francisco,CA,94108,US,MalkaDWeathersby@einrot.com,415-781-7825,0.6455738970927082,['Cold Prepared'], , ,Joseph,Knight,49 Larry Street,San Francisco,CA,94107,US,JosephJKnight@fleckens.hu,415-228-0159,Tuesday
 ,Frank,Barcenas,3174 Jim Rosa Lane,San Francisco,CA,94110,US,FrankGBarcenas@superrito.com,415-821-7149,0.6474448123910961,"['Raw Meat', 'Hot Prepared']", , ,Santos,Houchin,3573 Roosevelt Street,San Francisco,CA,94108,US,SantosGHouchin@gustr.com,415-364-1840,Tuesday
 ,Basil,Mendez,611 Forest Avenue,San Francisco,CA,94143,US,BasilMMendez@armyspy.com,650-202-2768,0.6484442917273022,['Cold Prepared'], , ,Chris,Christensen,2740 Delaware Avenue,San Francisco,CA,94107,US,ChrisAChristensen@rhyta.com,415-233-6945,Tuesday
 ,Tracie,Mann,4755 Ford Street,San Francisco,CA,94108,US,TraciePMann@teleworm.us,408-504-2300,0.6508353716488472,"['Raw Meat', 'Seafood', 'Hot Prepared']", , ,Brett,Sullivan,2784 Ella Street,San Francisco,CA,94107,US,BrettJSullivan@teleworm.us,650-262-4366,Tuesday
 ,Terese,Wilkins,2492 Forest Avenue,San Francisco,CA,94143,US,TereseAWilkins@superrito.com,650-202-7617,0.6510734475308619,['Hot Prepared'], , ,Aaron,Jenkins,1299 Hillview Drive,San Francisco,CA,94107,US,AaronMJenkins@cuvox.de,707-225-3141,Wednesday
 ,Walter,Osborne,3376 Larry Street,San Francisco,CA,94107,US,WalterSOsborne@dayrep.com,415-226-7893,0.6513041071449518,"['Dairy', 'Hot Prepared']", , ,Darius,Aycock,1720 Harrison Street,San Francisco,CA,94115,US,DariusJAycock@rhyta.com,415-561-1827,Tuesday
 ,Arturo,Harman,3266 Harrison Street,San Francisco,CA,94115,US,ArturoTHarman@einrot.com,415-563-0322,0.6583258010451424,[], , ,Nicole,Colon,3105 Locust View Drive,San Francisco,CA,94118,US,NicoleCColon@jourrapide.com,415-876-4014,Friday
 ,Guillermo,Nord,2919 Jim Rosa Lane,San Francisco,CA,94108,US,GuillermoGNord@cuvox.de,415-839-2068,0.6635164724912672,[], , ,Brett,Sullivan,2784 Ella Street,San Francisco,CA,94107,US,BrettJSullivan@teleworm.us,650-262-4366,Tuesday
 ,William,Fennell,2621 Jim Rosa Lane,San Francisco,CA,94110,US,WilliamFFennell@armyspy.com,415-824-8512,0.6709905800049069,[], , ,Jake,Pete,3507 Delaware Avenue,San Francisco,CA,94124,US,JakeKPete@einrot.com,415-341-8461,Thursday
 ,Jason,Cook,945 Jim Rosa Lane,San Francisco,CA,94108,US,JasonOCook@cuvox.de,415-834-3714,0.6716805704422629,"['Raw Meat', 'Dairy', 'Seafood']", , ,Tara,Ohanlon,693 Lindale Avenue,San Francisco,CA,94107,US,TaraJOhanlon@teleworm.us,510-584-9332,Thursday
 ,Charles,Wilson,255 Davis Avenue,San Francisco,CA,94107,US,CharlesMWilson@cuvox.de,707-759-0206,0.6766409130115766,['Hot Prepared'], , ,Maria,Williams,372 Roosevelt Street,San Francisco,CA,94143,US,MariaDWilliams@gustr.com,415-396-6915,Saturday
 ,Kathryn,McDuffie,2231 Thunder Road,San Francisco,CA,94104,US,KathrynJMcDuffie@superrito.com,650-581-3448,0.6792514967830899,"['Raw Meat', 'Hot Prepared', 'Frozen']", , ,Joseph,Knight,49 Larry Street,San Francisco,CA,94107,US,JosephJKnight@fleckens.hu,415-228-0159,Tuesday
 ,Nancy,Evans,1474 Locust View Drive,San Francisco,CA,94108,US,NancyREvans@einrot.com,415-986-6693,0.6816417360663748,"['Hot Prepared', 'Frozen']", , ,Ann,Koester,805 Jim Rosa Lane,San Francisco,CA,94143,US,AnnNKoester@einrot.com,415-817-3921,Friday
 ,Brian,Manchester,473 Duck Creek Road,San Francisco,CA,94107,US,BrianMManchester@dayrep.com,650-749-1367,0.6888577103045498,"['Dairy', 'Hot Prepared', 'Frozen']", , ,Brenda,Klein,2067 Rardin Drive,San Francisco,CA,94107,US,BrendaJKlein@dayrep.com,650-678-2950,Friday
 ,Loren,May,842 Sycamore Street,San Francisco,CA,94107,US,LorenJMay@armyspy.com,408-849-9471,0.6889835755632944,['Hot Prepared'], , ,Lynn,Alford,2013 Park Street,San Francisco,CA,94104,US,LynnEAlford@cuvox.de,925-399-9829,Saturday
 ,Amy,Doyle,4916 Duck Creek Road,San Francisco,CA,94108,US,AmyJDoyle@superrito.com,650-862-7394,0.6914176754043051,"['Raw Meat', 'Dairy', 'Hot Prepared', 'Cold Prepared', 'Frozen']", , ,Megan,Boykin,2681 Rardin Drive,San Francisco,CA,94143,US,MeganDBoykin@dayrep.com,650-682-0702,Saturday
 ,James,Varner,2885 Boring Lane,San Francisco,CA,94107,US,JamesEVarner@armyspy.com,415-683-8255,0.6915404649966331,['Cold Prepared'], , ,Francisco,Parrish,348 Ella Street,San Francisco,CA,94107,US,FranciscoJParrish@gustr.com,650-207-2651,Friday
 ,David,Ahrens,3118 Larry Street,San Francisco,CA,94107,US,DavidGAhrens@superrito.com,415-228-3933,0.6923910319289237,"['Dairy', 'Frozen']", , ,Ann,Koester,805 Jim Rosa Lane,San Francisco,CA,94143,US,AnnNKoester@einrot.com,415-817-3921,Friday
 ,Treva,Bryant,2767 Black Oak Hollow Road,San Francisco,CA,94107,US,TrevaDBryant@jourrapide.com,408-702-0972,0.6983357905528831,"['Hot Prepared', 'Frozen']", , ,Robert,Obrien,1707 Station Street,San Francisco,CA,94103,US,RobertXObrien@jourrapide.com,510-870-0988,Thursday
 ,Colby,Nino,4510 Delaware Avenue,San Francisco,CA,94104,US,ColbyGNino@gustr.com,415-276-7568,0.6990074386039581,"['Raw Meat', 'Seafood']", , ,Stephen,Schwartz,4732 Roosevelt Street,San Francisco,CA,94107,US,StephenWSchwartz@gustr.com,415-418-2265,Tuesday
 ,Brian,Dock,4211 Thunder Road,San Francisco,CA,94108,US,BrianCDock@gustr.com,650-575-1177,0.6991513800965204,['Frozen'], , ,Sharon,Kellett,4032 Roosevelt Street,San Francisco,CA,94107,US,SharonPKellett@superrito.com,415-466-3367,Friday
 ,Joyce,English,3773 Hillview Drive,San Francisco,CA,94103,US,JoyceJEnglish@jourrapide.com,707-216-2473,0.6991892863592193,"['Raw Meat', 'Dairy', 'Cold Prepared', 'Frozen']", , ,Jake,Pete,3507 Delaware Avenue,San Francisco,CA,94124,US,JakeKPete@einrot.com,415-341-8461,Thursday
 ,Joshua,Novick,3869 Wayside Lane,San Francisco,CA,94108,US,JoshuaSNovick@gustr.com,510-303-7800,0.6996571274697471,['Hot Prepared'], , ,Billie,Murdock,4232 Harrison Street,San Francisco,CA,94107,US,BillieMMurdock@superrito.com,415-517-8165,Saturday
 ,Beth,Pittman,828 Jim Rosa Lane,San Francisco,CA,94143,US,BethAPittman@einrot.com,415-803-8050,0.700843799334123,"['Seafood', 'Frozen']", , ,Candace,Page,4164 Ventura Drive,San Francisco,CA,94103,US,CandaceCPage@jourrapide.com,831-401-7957,Tuesday
 ,Palmer,Morales,1769 Wolf Pen Road,San Francisco,CA,94143,US,PalmerAMorales@teleworm.us,650-452-1546,0.7023333558458433,"['Cold Prepared', 'Frozen']", , ,Allison,Huffman,2191 Station Street,San Francisco,CA,94104,US,AllisonGHuffman@gustr.com,510-921-6130,Thursday
 ,Ira,Maxwell,1909 Wolf Pen Road,San Francisco,CA,94107,US,IraIMaxwell@cuvox.de,650-403-6015,0.7025488998271749,['Frozen'], , ,Brenda,Klein,2067 Rardin Drive,San Francisco,CA,94107,US,BrendaJKlein@dayrep.com,650-678-2950,Friday
 ,Donna,Michalak,221 Thompson Drive,San Francisco,CA,94108,US,DonnaLMichalak@cuvox.de,510-387-6452,0.7029432377910356,"['Hot Prepared', 'Cold Prepared']", , ,John,Price,598 Roosevelt Street,San Francisco,CA,94108,US,JohnSPrice@jourrapide.com,415-439-3732,Saturday
 ,Guillermo,Nord,2919 Jim Rosa Lane,San Francisco,CA,94108,US,GuillermoGNord@cuvox.de,415-839-2068,0.7034939343912181,['Cold Prepared'], , ,Cathy,Bissonnette,1208 Jim Rosa Lane,San Francisco,CA,94110,US,CathyBBissonnette@gustr.com,415-824-0853,Thursday
 ,Scottie,Scoles,1819 Davis Avenue,San Francisco,CA,94103,US,ScottieLScoles@armyspy.com,707-750-0880,0.7041926793185189,[], , ,Marie,Wells,3571 Lindale Avenue,San Francisco,CA,94108,US,MariePWells@jourrapide.com,510-499-5232,Saturday
 ,Neil,Neal,1459 Davis Avenue,San Francisco,CA,94104,US,NeilLNeal@teleworm.us,707-669-3567,0.7046050426375531,[], , ,Catherine,Parker,543 Harrison Street,San Francisco,CA,94143,US,CatherineJParker@jourrapide.com,415-577-4220,Tuesday
 ,Norma,Irish,2198 Locust View Drive,San Francisco,CA,94143,US,NormaCIrish@dayrep.com,415-972-7097,0.7079755116270587,"['Seafood', 'Cold Prepared']", , ,Patricia,Reich,2170 Locust View Drive,San Francisco,CA,94115,US,PatriciaAReich@armyspy.com,415-921-5623,Thursday
 ,Richard,Berkey,4623 Locust View Drive,San Francisco,CA,94108,US,RichardTBerkey@gustr.com,415-989-3660,0.7129134252346728,"['Raw Meat', 'Dairy', 'Hot Prepared']", , ,Joe,Peele,2905 Delaware Avenue,San Francisco,CA,94108,US,JoeFPeele@jourrapide.com,415-288-8891,Thursday
 ,Charlene,Slade,1535 Locust View Drive,San Francisco,CA,94107,US,CharleneBSlade@fleckens.hu,415-997-1282,0.7175599664350839,[], , ,Jimmy,Kilmer,1598 Harrison Street,San Francisco,CA,94107,US,JimmyRKilmer@rhyta.com,415-592-6317,Friday
 ,Mary,Tester,2387 Brown Street,San Francisco,CA,94124,US,MaryJTester@superrito.com,925-999-9487,0.7180972515709992,['Hot Prepared'], , ,Devin,Greene,4752 Boring Lane,San Francisco,CA,94115,US,DevinDGreene@superrito.com,415-674-3293,Friday
 ,Elizabeth,Jimenez,4534 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethIJimenez@gustr.com,650-412-7569,0.7187583431587814,['Dairy'], , ,Leticia,Barnett,4526 Harrison Street,San Francisco,CA,94107,US,LeticiaDBarnett@jourrapide.com,415-496-1769,Friday
 ,Walter,Osborne,3376 Larry Street,San Francisco,CA,94107,US,WalterSOsborne@dayrep.com,415-226-7893,0.719869272159947,['Raw Meat'], , ,Raymond,Bennington,3438 Station Street,San Francisco,CA,94104,US,RaymondCBennington@armyspy.com,510-897-1978,Wednesday
 ,Palmer,Morales,1769 Wolf Pen Road,San Francisco,CA,94143,US,PalmerAMorales@teleworm.us,650-452-1546,0.71993015578557,"['Cold Prepared', 'Frozen']", , ,Pat,Andrade,4012 Pretty View Lane,San Francisco,CA,94103,US,PatAAndrade@fleckens.hu,707-929-6765,Saturday
 ,Tonya,Forster,2434 Roosevelt Street,San Francisco,CA,94108,US,TonyaWForster@einrot.com,415-434-7270,0.7271766265051378,[], , ,Samantha,Blum,4014 Jim Rosa Lane,San Francisco,CA,94110,US,SamanthaDBlum@superrito.com,415-821-3594,Saturday
 ,James,Davis,4409 Wolf Pen Road,San Francisco,CA,94107,US,JamesBDavis@fleckens.hu,650-392-2779,0.7286354220793373,"['Seafood', 'Cold Prepared', 'Frozen']", , ,Frank,McCoy,1251 Water Street,San Francisco,CA,94107,US,FrankMMcCoy@jourrapide.com,925-359-2949,Thursday
 ,Gerald,White,4265 Boring Lane,San Francisco,CA,94110,US,GeraldMWhite@cuvox.de,415-641-0697,0.7297848556609035,['Seafood'], , ,Edward,Nelson,419 Station Street,San Francisco,CA,94104,US,EdwardPNelson@gustr.com,510-879-1407,Thursday
 ,Beth,Pittman,828 Jim Rosa Lane,San Francisco,CA,94143,US,BethAPittman@einrot.com,415-803-8050,0.7312215181718311,['Seafood'], , ,John,Cain,1563 Delaware Avenue,San Francisco,CA,94110,US,JohnECain@fleckens.hu,415-282-2119,Thursday
 ,Melodie,Upson,204 Lindale Avenue,San Francisco,CA,94105,US,MelodieDUpson@jourrapide.com,510-485-8547,0.7352799055133641,['Dairy'], , ,Berneice,Wright,2164 Ella Street,San Francisco,CA,94107,US,BerneiceDWright@fleckens.hu,650-288-4514,Friday
 ,Joyce,English,3773 Hillview Drive,San Francisco,CA,94103,US,JoyceJEnglish@jourrapide.com,707-216-2473,0.7372600526592265,"['Dairy', 'Cold Prepared', 'Frozen']", , ,Dawn,Russell,2879 Wayside Lane,San Francisco,CA,94108,US,DawnSRussell@superrito.com,510-333-0105,Tuesday
 ,Nellie,Sievers,2569 Thunder Road,San Francisco,CA,94111,US,NellieJSievers@jourrapide.com,650-545-2880,0.7396561437978919,"['Seafood', 'Hot Prepared']", , ,Kathryn,Matos,4645 Wolf Pen Road,San Francisco,CA,94107,US,KathrynEMatos@armyspy.com,650-412-3344,Saturday
 ,Reggie,Hunter,3041 Boring Lane,San Francisco,CA,94107,US,ReggieTHunter@einrot.com,415-737-1680,0.7412827232980777,"['Raw Meat', 'Hot Prepared', 'Cold Prepared', 'Frozen']", , ,James,Molina,1572 Roosevelt Street,San Francisco,CA,94105,US,JamesKMolina@teleworm.us,415-408-6017,Friday
 ,Wanda,Sawyer,702 Roosevelt Street,San Francisco,CA,94108,US,WandaESawyer@teleworm.us,415-403-5569,0.7433247826299374,"['Dairy', 'Seafood']", , ,Rosa,Kautz,4544 Wayside Lane,San Francisco,CA,94108,US,RosaDKautz@jourrapide.com,510-331-3686,Saturday
 ,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,0.7502342781201163,['Frozen'], , ,Ozell,Milburn,347 Meadow Lane,San Francisco,CA,94108,US,OzellBMilburn@fleckens.hu,707-365-8445,Friday
 ,Joseph,Murdock,2629 Jim Rosa Lane,San Francisco,CA,94103,US,JosephIMurdock@armyspy.com,415-865-8366,0.7510943272881515,"['Seafood', 'Cold Prepared']", , ,Edward,Rivera,4852 Lindale Avenue,San Francisco,CA,94107,US,EdwardMRivera@einrot.com,510-493-0984,Wednesday
 ,Tanya,Matthews,1780 Black Oak Hollow Road,San Francisco,CA,94107,US,TanyaKMatthews@teleworm.us,408-702-0996,0.7521837957961993,"['Hot Prepared', 'Cold Prepared']", , ,Stephen,Schwartz,4732 Roosevelt Street,San Francisco,CA,94107,US,StephenWSchwartz@gustr.com,415-418-2265,Tuesday
